course_id,title_original,title,organization,rating,review_count,difficulty,course_type,duration_readable,duration,skills_formatted,skills,url,is_free
course~uAUQW4alEe--oAr_y6Q6Xw,Image Editing,image editing,Adobe,4.654761904761905,84,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Photo, Editing, Adobe, Photoshop, Photography, Generative, AI, File, Management, Graphic, Visual, Design, Creative, Design, Graphic, Design, Editing, Creativity",photo editing adobe photoshop photography generative ai file management graphic visual design creative design graphic design editing creativity,/learn/image-editing,False
course~QvZ4avttEe6RWQr_yLqxhQ,Fundamentals of UI/UX Design,fundamental uiux design,Microsoft,4.682352941176471,340,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Design, Thinking, User, Experience, Design, User, Experience, User, Interface, User, Experience, Uiux, Design, Human, Centered, Design, Wireframing, Prototyping, User, Research, Information, Architecture",design thinking user experience design user experience user interface user experience uiux design human centered design wireframing prototyping user research information architecture,/learn/fundamentals-of-uiux-design,False
course~uFdYfrMiEeWoKQ4rUD57pQ,Wharton Business and Financial Modeling Capstone,wharton business financial modeling capstone,University of Pennsylvania,4.552894211576846,501,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Portfolio, Management, Financial, Modeling, Presentation, Microsoft, Powerpoint, Investment, Management, Business, Modeling, Data, Modeling, Business, Analytics, Risk, Modeling, Microsoft, Excel, Financial, Analysis, Regression, Analysis",portfolio management financial modeling presentation microsoft powerpoint investment management business modeling data modeling business analytics risk modeling microsoft excel financial analysis regression analysis,/learn/wharton-business-financial-modeling-capstone,False
course~svzDI2FSEeW6DxKCi866Kw,Systems Thinking In Public Health,system thinking public health,Johns Hopkins University,4.630620985010706,934,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"System, Thinking, Health, System, Health, Policy, Public, Health, Policy, Analysis, Policy, Development, Simulation, System, Analysis, Qualitative, Research",system thinking health system health policy public health policy analysis policy development simulation system analysis qualitative research,/learn/systems-thinking,True
course~_xNLlFY4EeWKXg4Y7_tPaw,Water Resources Management and Policy,water resource management policy,University of Geneva,4.635210150674069,1261,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Water, Resource, Environment, Resource, Management, Natural, Resource, Management, Environmental, Law, Environmental, Policy, Energy, Utility, Governance, International, Relation, Community, Development, Public, Policy, Policy, Analysis",water resource environment resource management natural resource management environmental law environmental policy energy utility governance international relation community development public policy policy analysis,/learn/water-management,True
course~iSxVEG07EeW3YxLB1q9I2w,The Data Scientist’s Toolbox,data scientist toolbox,Johns Hopkins University,4.590314713055744,34031,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Rmarkdown, Version, Control, Data, Science, Git, Version, Control, System, Github, Data, Analysis, R, Programming, Statistical, Programming, Development, Environment, Integrated, Development, Environment, Software, Installation",rmarkdown version control data science git version control system github data analysis r programming statistical programming development environment integrated development environment software installation,/learn/data-scientists-tools,False
course~C-WALZ3LEeWVBgpelZA5Jw,Decision-Making and Scenarios,decisionmaking scenario,University of Pennsylvania,4.600463231036479,1727,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Financial Statement, Financial, Modeling, Strategic, Decisionmaking, Decision Making, Datadriven, Decisionmaking, Business, Analytics, Financial, Forecasting, Capital, Budgeting, Financial, Analysis, Return, Investment, Income, Statement, Balance, Sheet, Risk, Analysis, Cash, Flow, Spreadsheet, Software",financial_statement financial modeling strategic decisionmaking decision_making datadriven decisionmaking business analytics financial forecasting capital budgeting financial analysis return investment income statement balance sheet risk analysis cash flow spreadsheet software,/learn/wharton-decision-making-scenarios,False
course~uYPONw9REeeYSwoRrxflRA,"Life, Health and Radiation",life health radiation,The University of Sydney,4.868347338935574,357,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Radiation, Protection, Medical, Imaging, Radiology, Radiography, Xray, Computed, Tomography, Magnetic, Resonance, Imaging, Medical, Ultrasonography, Patient, Education, Counseling, Physic, Biology, Chemistry",radiation protection medical imaging radiology radiography xray computed tomography magnetic resonance imaging medical ultrasonography patient education counseling physic biology chemistry,/learn/life-health-radiation,True
course~SAZf_ay2EeS5uiIACk-Zyg,Epidemics - the Dynamics of Infectious Diseases,epidemic dynamic infectious disease,The Pennsylvania State University,4.773980815347722,1668,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Infectious, Disease, Epidemiology, Public, Health, Disease, Prevention, Microbiology, Public, Health, Social, Science, Community, Health, Biology, Emerging, Technology, Mathematical, Modeling, Molecular, Biology",infectious disease epidemiology public health disease prevention microbiology public health social science community health biology emerging technology mathematical modeling molecular biology,/learn/epidemics,True
course~75TPppoQEeaeaRLE7qfOBA,Positive Psychology Specialization Project: Design Your Life for Well-being,positive psychology specialization project design life wellbeing,University of Pennsylvania,4.7927823050058205,859,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Positivity, Research, Research, Methodology, Personal, Development, Research, Design, Mental, Health, Disease, Disorder, Psychology, Selfawareness, Program, Evaluation, Creativity, Curiosity",positivity research research methodology personal development research design mental health disease disorder psychology selfawareness program evaluation creativity curiosity,/learn/positive-psychology-project,False
course~6VOKW4ZLEe-j8gr_0A2QFw,Advanced Business Analytics: Excel Optimization & Simulation,advanced business analytics excel optimization simulation,Johns Hopkins University,4.935483870967742,31,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Resource, Allocation, Simulation, Simulation, Software, Microsoft, Excel, Business, Analytics, Datadriven, Decisionmaking, Operational, Analysis, Transportation, Operation, Analytics, Business, Operation, Risk, Analysis, Process, Optimization, Statistical, Method, Business, Modeling, Logistics",resource allocation simulation simulation software microsoft excel business analytics datadriven decisionmaking operational analysis transportation operation analytics business operation risk analysis process optimization statistical method business modeling logistics,/learn/business-analytics-2,True
course~FwLlxFfeEeWWpxI8aBTOyQ,Research Data Management and Sharing,research data management sharing,"The University of North Carolina at Chapel Hill, The University of Edinburgh",4.696551724137931,725,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Data, Sharing, Data, Management, File, Management, Data, Storage, Information, Management, Data, Strategy, Metadata, Management, Data, Governance, Document, Management, Data, Literacy, Data, Quality, Data, Integrity, Data, Security, Version, Control",data sharing data management file management data storage information management data strategy metadata management data governance document management data literacy data quality data integrity data security version control,/learn/data-management,True
course~wWmv2BEhEeWvmQrN_lODCw,Arts and Culture Strategy,art culture strategy,"University of Pennsylvania, National Arts Strategies",4.665178571428571,224,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Risk, Management, Organizational, Structure, Organizational, Strategy, Strategic, Leadership, Culture, Organizational, Effectiveness, Customer, Analysis, Market Opportunities, Organizational, Leadership, Strategic, Communication, Stakeholder, Communication, Liberal, Art, Target, Audience, Value, Proposition, Performance, Measurement",risk management organizational structure organizational strategy strategic leadership culture organizational effectiveness customer analysis market_opportunities organizational leadership strategic communication stakeholder communication liberal art target audience value proposition performance measurement,/learn/arts-culture-strategy,True
course~Fw4ZgaAIEeSrPCIAC1SWlw,Applications in Engineering Mechanics,application engineering mechanic,Georgia Institute of Technology,4.837405223251896,1187,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Structural, Analysis, Structural, Engineering, Engineering, Analysis, Mechanical, Engineering, Mechanic, Engineering",structural analysis structural engineering engineering analysis mechanical engineering mechanic engineering,/learn/engineering-mechanics-statics-2,True
course~zdTC7PjCEe2OqwqhrYNGhQ,Reign of Pain,reign pain,Michigan State University,4.935483870967742,31,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Neurology, Chronic, Disease, Stress, Management, Empathy, Mental, Health, Physical, Therapy, Psychology, Psychotherapy, Patient, Education, Support, Mindfulness, Mental, Health, Therapy, Mental, Health, Disease, Disorder, Patient, Evaluation, Health, Assessment",neurology chronic disease stress management empathy mental health physical therapy psychology psychotherapy patient education support mindfulness mental health therapy mental health disease disorder patient evaluation health assessment,/learn/reign-of-pain,False
course~b3IJjkJkEey2HhKRvGWgpQ,ESG and Climate Change,esg climate change,University of Pennsylvania,4.788863109048724,431,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Environmental, Social, Corporate, Governance, Esg, Waste, Minimization, Corporate, Sustainability, Environmental, Issue, Insurance, Environmental, Resource, Management, Product, Lifecycle, Management, Environmental, Regulation, Business, Risk, Management, Risk, Management, Sustainability, Reporting",environmental social corporate governance esg waste minimization corporate sustainability environmental issue insurance environmental resource management product lifecycle management environmental regulation business risk management risk management sustainability reporting,/learn/esg-and-climate-change,False
